X,Результаты модуля (X)
0.0,1.0
0.1,0.9950041652780258
0.2,0.9800665778412698
0.30000000000000004,0.9553364891256049
0.4,0.92106099400285
0.5,0.8775825618903734
0.6,0.8253356149096873
0.7,0.7648421872845661
0.7999999999999999,0.6967067093471642
0.8999999999999999,0.6216099682706557
0.9999999999999999,0.5403023058680921
1.0999999999999999,0.4535961214253587
1.2,0.3623577544766777
1.3,0.26749882862460483
1.4000000000000001,0.1699671429003071
1.5000000000000002,0.07073720166793208
1.6000000000000003,-0.029199522300556384
1.7000000000000004,-0.12884449429554173
1.8000000000000005,-0.2272020946931395
1.9000000000000006,-0.3232895668636573
2.0000000000000004,-0.41614683654757
2.1000000000000005,-0.5048461046009906
2.2000000000000006,-0.5885011172553161
2.3000000000000007,-0.6662760212797447
2.400000000000001,-0.7373937155410423
2.500000000000001,-0.8011436155464342
2.600000000000001,-0.8568887533677635
2.700000000000001,-0.9040721420170974
2.800000000000001,-0.9422223406687446
2.9000000000000012,-0.97095816514979
3.0000000000000013,-0.9899924966008948
3.1000000000000014,-0.9991351502742648
3.2000000000000015,-0.9982947757947199
3.3000000000000016,-0.9874797699087907
3.4000000000000017,-0.9667981925792998
3.5000000000000018,-0.9364566872904545
3.600000000000002,-0.8967584163334368
3.700000000000002,-0.8481000317089626
3.800000000000002,-0.7909677119144706
3.900000000000002,-0.7259323042002535
4.000000000000002,-0.653643620863842
4.100000000000001,-0.5748239465337307
4.200000000000001,-0.49026082134160714
4.300000000000001,-0.40079917208172816
4.4,-0.3073328699783456
4.5,-0.21079579943063473
4.6,-0.11215252693477432
4.699999999999999,-0.012388663462353827
4.799999999999999,0.08749898344045311
4.899999999999999,0.18651236942444413
4.999999999999998,0.28366218546313965
5.099999999999998,0.37797774271281603
5.1999999999999975,0.468516671300071
5.299999999999997,0.5543743361786004
5.399999999999997,0.6346928759416216
5.4999999999999964,0.7086697742894404
5.599999999999996,0.775565878510336
5.699999999999996,0.8347127848393208
5.799999999999995,0.8855195169416189
5.899999999999995,0.9274784307445703
5.999999999999995,0.9601702866513075
6.099999999999994,0.9832684384442429
6.199999999999994,0.9965420970260885
